tracking_ID	pvalue (Lymphocyte)	corr_coef (Lymphocyte)	fdr (Lymphocyte)	fpkm>0_num (Lymphocyte)	fpkm>0.1_num (Lymphocyte)	fpkm>1_num (Lymphocyte)	fpkm_median (Lymphocyte)	fpkm_mean (Lymphocyte)	pvalue (Macrophage)	corr_coef (Macrophage)	fdr (Macrophage)	fpkm>0_num (Macrophage)	fpkm>0.1_num (Macrophage)	fpkm>1_num (Macrophage)	fpkm_median (Macrophage)	fpkm_mean (Macrophage)
ADCY9_TSS3133	0.000658594263286501	-0.235977681197753	0.0133499825248741	207	207	205	2.88791	2.93499788995215	0.000111968486666028	0.266541347916156	0.00496879598553878	207	207	205	2.88791	2.93499788995215
SOCS1_TSS19563	0.000201139086058454	0.256848189431137	0.00580939681213575	207	206	189	3.11034	4.02731918851675	7.61834588468141e-05	-0.272717737493412	0.00377388641779731	207	206	189	3.11034	4.02731918851675
XYLT1_TSS26523	5.01327660408134e-05	0.279266231986615	0.00204703455713935	208	204	44	0.561298	0.691048080191388	1.18488998242686e-06	-0.331681452228411	0.000149196910545877	208	204	44	0.561298	0.691048080191388
PRKCB_TSS17400	0.000125436668723068	0.264690640823653	0.00400785836153793	208	208	158	1.70821	2.24461156937799	1.93210271271241e-05	-0.293603084230761	0.00127944242071611	208	208	158	1.70821	2.24461156937799
IL21R_TSS14281,TSS4541	3.38153234241081e-06	0.317984647952485	0.000246298459899104	205	199	100	0.959957	1.46859268709183	1.13391088178687e-07	-0.360133412111638	3.05315404447583e-05	205	199	100	0.959957	1.46859268709183
SBK1_TSS12244	1.62877253535647e-05	0.296091331509194	0.000874644007904345	200	150	6	0.167166	0.233245050717703	0.000166262564832486	-0.260040368158652	0.00664037096825495	200	150	6	0.167166	0.233245050717703
LAT_TSS10751,TSS34422	4.32545604856643e-06	0.31466938285257	0.000298818870425423	209	209	209	12.6232	14.6093292344498	0.0006571117763246	-0.236019087216699	0.0190487361952485	209	209	209	12.6232	14.6093292344498
LOC606724_TSS30509	9.25581135799447e-06	0.304165527718681	0.000564408698814917	202	196	90	0.847081	1.19106507607656	0.000159962311993801	-0.260683006340291	0.00643612931886895	202	196	90	0.847081	1.19106507607656
CORO1A_TSS8578	5.70854225073437e-11	0.437011483777155	3.94367698570327e-08	209	209	209	19.7999	27.825171291866	2.86023221180084e-07	-0.349248092315217	5.42657987362476e-05	209	209	209	19.7999	27.825171291866
SEPT1_TSS3220	2.0407001240857e-10	0.425403378240185	9.50272539486207e-08	208	208	196	4.81238	8.13327097129187	1.30706184976411e-07	-0.358487747581356	3.27547136684514e-05	208	208	196	4.81238	8.13327097129187
CLUHP3_TSS28822	2.88195063187194e-05	0.287684974438677	0.00134188048506902	196	193	84	0.756723	1.13249845119617	8.59383992601616e-05	-0.270801128801547	0.00406770828837265	196	193	84	0.756723	1.13249845119617
NKD1_TSS3837	1.59652952799718e-05	0.296381142441181	0.00085913455295023	193	69	1	0.060144	0.0965866702870813	0.000116861392390176	-0.265846023945943	0.0051007561890575	193	69	1	0.060144	0.0965866702870813
GNAO1_TSS29948	1.28072376461691e-06	0.330688219377632	0.000109854295796553	208	194	40	0.645462	0.765754293110048	1.85952253609304e-05	-0.29416295769731	0.00124427370536843	208	194	40	0.645462	0.765754293110048
NLRC5_TSS42	2.06418496695424e-07	0.353132185956902	2.44455211309448e-05	209	209	209	9.59746	11.2534526794258	5.91592767590881e-08	-0.367551701585264	2.22377981358684e-05	209	209	209	9.59746	11.2534526794258
ADGRG5_TSS18464,TSS6603	4.06985667273028e-05	0.282468275164226	0.0017528749644895	203	195	32	0.40083	0.758032880047847	3.62419214411652e-06	-0.317055397583477	0.000357675580678619	203	195	32	0.40083	0.758032880047847
CMTM3_TSS10169,TSS29446,TSS5380,TSS8226	1.27865438293974e-05	0.299578496538554	0.000726304104051618	209	209	209	28.6593	29.5578098564593	7.31970224082479e-05	-0.273350724849874	0.00368304938932525	209	209	209	28.6593	29.5578098564593
B3GNT9_TSS35875	6.98683858571881e-06	0.308095554945703	0.000446476452723896	205	190	22	0.428416	0.51512505657807	3.21079507972567e-05	-0.286062870666747	0.00188669271339926	205	190	22	0.428416	0.51512505657807
RLTPR_TSS13878	2.52817106235705e-11	0.444209008747549	2.3449905364746e-08	205	201	76	0.719954	1.15574890861244	1.54378564429953e-07	-0.35654825720476	3.62024815173763e-05	205	201	76	0.719954	1.15574890861244
SLC7A6_TSS9544	0.00055455512607116	0.239116500582895	0.0119776467204976	209	209	209	6.66061	6.79560090909091	5.72602945269109e-07	-0.34080397331973	8.81705053254439e-05	209	209	209	6.66061	6.79560090909091
MLKL_TSS24166	0.000116764826361512	-0.265859481044338	0.00376846682654876	209	209	209	23.1843	23.1771033492823	0.00192377977621202	0.215404169675655	0.0418856344631647	209	209	209	23.1843	23.1771033492823
ZNRF1_TSS35402	4.59013832863175e-08	0.370394816008832	7.47315451071059e-06	205	201	58	0.664654	0.912066740047847	3.74457348003889e-06	-0.316616171556342	0.000368134779704901	205	201	58	0.664654	0.912066740047847
ADAT1_TSS34296	6.01529664771931e-06	-0.31016508878827	0.000396280921681323	209	209	209	7.10725	7.12852684210526	0.00195908335463336	0.215038822606575	0.0423248368287617	209	209	209	7.10725	7.12852684210526
SLC7A5_TSS11446	5.56456802800234e-11	0.437239805612378	3.94367698570327e-08	208	207	172	1.86702	2.54794016555024	4.74057309888213e-09	-0.394689877100197	5.36833119323096e-06	208	207	172	1.86702	2.54794016555024
CPNE7_TSS19730	6.96065730375429e-08	0.365714944944644	1.01091682580263e-05	200	180	77	0.607079	1.38269142057416	5.23693774112437e-08	-0.368921133654599	2.12478358096635e-05	200	180	77	0.607079	1.38269142057416
FAM101B_TSS30306	6.73997889364261e-10	0.414100278630886	2.29707467333865e-07	206	204	149	1.69692	2.57768335741627	1.06905016064681e-07	-0.36081280575789	3.05315404447583e-05	206	204	149	1.69692	2.57768335741627
SERPINF1_TSS22839	0.000453325257657364	0.242744513597638	0.0103295110995959	208	206	205	5.72464	6.79169020382775	0.00136228451521861	-0.222229327040598	0.0328518002770871	208	206	205	5.72464	6.79169020382775
TRPV3_TSS10983	0.00128552540514903	0.223356577645804	0.0211858896718339	184	17	0	0.0223893	0.0396112372248804	0.000475937074329454	-0.241873329204044	0.0150190463665866	184	17	0	0.0223893	0.0396112372248804
P2RX5_TSS12718	4.3783192464877e-08	0.370921179643017	7.22027214577239e-06	200	182	62	0.599645	1.00296835027033	1.29011779716447e-05	-0.299450692624967	0.000945551403871067	200	182	62	0.599645	1.00296835027033
ATP2A3_TSS26016	1.29026783359803e-11	0.450028621312537	1.49911527702724e-08	209	209	192	3.18073	4.74448931578947	4.38224974196668e-09	-0.395496569006545	5.33403265021002e-06	209	209	192	3.18073	4.74448931578947
SPNS3_TSS3934	0.000241776865692018	0.253724221669619	0.00664511402908956	166	106	3	0.105167	0.209697855980861	7.40674680209807e-05	-0.273163763779208	0.00370334658070191	166	106	3	0.105167	0.209697855980861
CXCL16_TSS6101	0.000174408801718347	-0.259242337214331	0.00517176726301933	209	209	209	315.966	320.235449760766	0.000247146688780884	0.253348670044941	0.00893538403384466	209	209	209	315.966	320.235449760766
ACAP1_TSS17528	3.49556323197307e-10	0.420363540299382	1.37461679649944e-07	209	209	199	4.26146	7.29895793301435	2.24064012151262e-08	-0.378285514807585	1.36364290823772e-05	209	209	199	4.26146	7.29895793301435
CHD3_TSS13044,TSS18390	1.91692208604344e-07	0.354006372310723	2.33325930673125e-05	209	208	205	3.67107	4.55627856215311	3.10606125004137e-05	-0.286561786424186	0.00184208890051757	209	208	205	3.67107	4.55627856215311
HS3ST3B1_TSS7808	2.0020334515562e-05	0.293082146829322	0.00101940193337108	208	196	28	0.365773	0.529076080956938	3.15372208189209e-07	-0.348074658885327	5.59807570383637e-05	208	196	28	0.365773	0.529076080956938
PLD6_TSS13802	0.000110441665410314	0.266764152834995	0.00361672206495301	204	198	34	0.497621	0.65708346076555	2.48627477934221e-05	-0.289886093145721	0.0015848296667024	204	198	34	0.497621	0.65708346076555
MPRIP_TSS11077	0.000811087763062681	0.232119518592762	0.0153913988950595	209	209	209	6.09477	6.18710822966507	0.000876208663303947	-0.230672748808855	0.0239026356912617	209	209	209	6.09477	6.18710822966507
TRAF4_TSS12236	0.000273958411220753	0.251580213602316	0.00721179294460729	203	197	38	0.552169	0.719618607655502	2.89526827749068e-07	-0.349102094784093	5.42657987362476e-05	203	197	38	0.552169	0.719618607655502
SLFN12L_TSS15211	1.38073561778271e-05	0.298476670681843	0.000772275341928751	204	199	112	1.07289	1.80124513732057	1.84242000388071e-07	-0.354473490299562	3.95748720329368e-05	204	199	112	1.07289	1.80124513732057
CCL5_TSS2622	3.36962041937163e-13	0.479783774242339	1.13760554235486e-09	209	208	208	17.3708	30.3898409818182	1.10303569857063e-05	-0.301685342293323	0.000845189007133406	209	208	208	17.3708	30.3898409818182
CCL4L1_TSS33048	1.55366753744083e-05	0.296775095411881	0.000843169764851911	208	177	137	2.08633	3.45422206982176	0.00145530288837808	-0.220938759435888	0.0344576852138197	208	177	137	2.08633	3.45422206982176
MLLT6_TSS15448	1.49786843686848e-05	0.297303656969263	0.000823376669135378	209	209	209	7.10136	7.83620688995215	3.6763860401392e-07	-0.346222823359605	6.34946645756744e-05	209	209	209	7.10136	7.83620688995215
LINC00672_TSS26469	0.001031999407511	0.227577265158012	0.0181174016863934	205	182	4	0.284914	0.333905639856459	9.32699239318234e-06	-0.304057670937383	0.000738102949108774	205	182	4	0.284914	0.333905639856459
PLXDC1_TSS22967	1.42663325565852e-07	0.357469421006887	1.82330863239437e-05	203	138	11	0.170586	0.307492113971292	9.29323826520721e-08	-0.362422086153592	2.86198148550556e-05	203	138	11	0.170586	0.307492113971292
GSDMB_TSS2760,TSS32491	8.57888128021525e-05	0.270828943479095	0.00300405999195947	200	199	98	0.95786	1.27320793588517	0.000125599285734629	-0.264669453189824	0.00540478677215969	200	199	98	0.95786	1.27320793588517
ORMDL3_TSS13805	0.000155689361328045	0.26113245100011	0.00474323690692032	209	209	208	9.09375	9.8077208708134	0.000210151843985824	-0.256107598198284	0.00789954600606126	209	209	208	9.09375	9.8077208708134
IKZF3_TSS27733,TSS29524	2.68071452359514e-09	0.400492558315826	7.44801564539297e-07	209	207	138	1.4621	2.46949757607655	1.52923829567762e-07	-0.356658920554259	3.61933889590885e-05	209	207	138	1.4621	2.46949757607655
IGFBP4_TSS26658	0.000272003738886334	0.251703572182365	0.00718252848106775	200	192	72	0.624161	1.04436599090909	9.49250386736024e-09	-0.387467455803135	7.13640856922338e-06	200	192	72	0.624161	1.04436599090909
CCR7_TSS16699,TSS27658,TSS34202	0.000275269980789762	0.251497899166229	0.00723142443881511	206	204	120	1.11474	1.78260020909091	1.66478760062475e-05	-0.295773964594466	0.00113779775025586	206	204	120	1.11474	1.78260020909091
MAP3K14_TSS25093	2.37235091685347e-07	0.351481565716938	2.74629280864241e-05	209	206	196	2.11648	2.41862681942584	0.000169192551303168	-0.259749216026162	0.00670850390870223	209	206	196	2.11648	2.41862681942584
TBX21_TSS15370	6.62104958101493e-08	0.366281113606811	9.72647404254727e-06	197	185	67	0.558601	0.994231443062201	8.59773296924958e-07	-0.335741030552196	0.000119438398058146	197	185	67	0.558601	0.994231443062201
OSBPL7_TSS26695	2.42116905124655e-06	0.322421158874222	0.000187537885208827	201	194	35	0.460844	0.656586159904306	0.000135941397694778	-0.263372043379678	0.00571512839880959	201	194	35	0.460844	0.656586159904306
SKAP1_TSS14198	5.73465579145084e-08	0.367901885591399	8.77745728654341e-06	208	207	187	2.98039	3.69845227559809	1.44639233694339e-05	-0.297808061661343	0.00103341581521549	208	207	187	2.98039	3.69845227559809
FAM117A_TSS22944	5.06987862969162e-09	0.393998852116425	1.27050164366223e-06	206	206	188	2.0216	2.64654305741627	1.51121077164344e-07	-0.356797468541062	3.61009892840915e-05	206	206	188	2.0216	2.64654305741627
HLF_TSS22427	7.73018726047972e-07	0.33707459518768	7.2643866384236e-05	195	131	13	0.154282	0.305211244497608	2.23190268210974e-06	-0.323491486364991	0.000243801984860713	195	131	13	0.154282	0.305211244497608
DGKE_TSS34639	0.00144940391246483	0.221018329423903	0.0228975360979688	208	204	22	0.571934	0.636354822009569	1.60998643752376e-05	-0.296259519981137	0.00111013145204996	208	204	22	0.571934	0.636354822009569
BZRAP1_TSS31448	1.07453279760895e-05	0.302056975896436	0.000634343813665102	207	198	31	0.429225	0.605680368660287	0.000125188852576844	-0.26472297866431	0.00539620954589666	207	198	31	0.429225	0.605680368660287
TANC2_TSS28700	1.29074951127316e-07	-0.358633555191535	1.67476387094687e-05	209	209	209	13.2463	13.2667429186603	3.53431386117937e-06	0.317392477354865	0.000351519831150217	209	209	209	13.2463	13.2667429186603
LOC729683_TSS1077	0.000928540478402323	0.229580137193835	0.0167997490484467	194	169	24	0.310016	0.499444153732057	0.000262429604060959	-0.252319966591437	0.00942129650196933	194	169	24	0.310016	0.499444153732057
MAP3K3_TSS5724	8.57933490133567e-05	0.270828099330117	0.00300405999195947	209	209	209	6.38947	6.71898885167464	0.000188524146349999	-0.257938516907074	0.00727925333059262	209	209	209	6.38947	6.71898885167464
LIMD2_TSS20325	8.2658285348734e-08	0.36376137035325	1.17379357322166e-05	209	208	181	2.42225	3.99351186889952	7.14864439514607e-06	-0.307777713838412	0.000605054633722943	209	208	181	2.42225	3.99351186889952
ERN1_TSS24277	0.000569608540775986	0.238630265155152	0.0121737156444607	207	206	204	2.51909	2.87205970822967	0.000179740326093126	-0.258738675256104	0.00699291092125782	207	206	204	2.51909	2.87205970822967
PECAM1_TSS5941	0.000977173065807494	-0.228614394394531	0.0174424027479786	209	209	209	146.888	146.438445933014	7.08666083776483e-08	0.365511614707154	2.4578479142825e-05	209	209	209	146.888	146.438445933014
RGS9_TSS29149	8.83490646229255e-07	0.335398852188703	8.09423097070466e-05	192	170	23	0.314312	0.505291062679426	9.6268322904741e-05	-0.268982345648662	0.00444172310788463	192	170	23	0.314312	0.505291062679426
CDC42EP4_TSS27099	0.00358922911080287	-0.202521467843159	0.0417019478641965	209	209	209	6.66922	7.1184123923445	0.00137855712775424	0.221997847599883	0.03318013064268	209	209	209	6.66922	7.1184123923445
RAB37_TSS25713,TSS35887,TSS6121	1.68925606724331e-07	0.355493606283279	2.09607156965079e-05	208	205	123	1.23438	1.73791939473684	0.000350780396286115	-0.247283490361864	0.0118326519371308	208	205	123	1.23438	1.73791939473684
TSEN54_TSS34259	2.64915015211719e-08	0.376461510600585	4.97903875281378e-06	209	209	209	5.6871	6.53631172248804	2.85574041253058e-05	-0.287821676030729	0.00174630575800704	209	209	209	5.6871	6.53631172248804
RNF157_TSS28328	3.49865057267291e-08	0.373407266116983	6.08360593796547e-06	206	199	59	0.60556	0.806522637464115	4.90701676603297e-08	-0.369649475993362	2.09835077021551e-05	206	199	59	0.60556	0.806522637464115
TMC8_TSS19996	0.00187810228135788	0.215886050933434	0.0272917409970373	209	209	209	17.1619	18.0477021052632	0.00249869440664425	-0.210093114404362	0.0498977560376825	209	209	209	17.1619	18.0477021052632
USP36_TSS2762	0.00159216947917261	0.219170807784756	0.0244420625021	209	209	209	6.57096	6.78112344497608	0.00139207102291194	-0.221807504565801	0.0333796692463904	209	209	209	6.57096	6.78112344497608
CD7_TSS16937	4.44029980873216e-07	0.34392646707975	4.6325919759593e-05	207	206	181	2.33106	3.70538723827751	2.50258819791751e-05	-0.289789003577324	0.00159126012256143	207	206	181	2.33106	3.70538723827751
TBCD_TSS22518	2.05251958766204e-07	0.353199216220453	2.44455211309448e-05	209	209	209	9.34277	9.90478057416268	0.000826359306691563	-0.23177088169779	0.0230810734048362	209	209	209	9.34277	9.90478057416268
SETBP1_TSS15566,TSS34627	7.91594584004176e-06	0.306357770200473	0.000495930126513008	197	108	2	0.109351	0.172145843014354	9.78424327383178e-05	-0.268721405949835	0.00449003666647063	197	108	2	0.109351	0.172145843014354
PSTPIP2_TSS28471	5.63812740560271e-06	0.311055334476068	0.000373357965322826	209	209	204	4.53493	5.09686786602871	3.82386722016338e-07	-0.345745919933553	6.51612466763975e-05	209	209	204	4.53493	5.09686786602871
MEX3C_TSS6116	0.00070060217613303	0.234838760772797	0.013936258540184	206	206	199	2.31559	2.44857414832536	2.57984855082232e-05	-0.289337153831181	0.00162823478537208	206	206	199	2.31559	2.44857414832536
BCL2_TSS20723	8.31810759164596e-08	0.363689452466314	1.17469142624344e-05	208	206	170	1.81542	2.25534995598086	1.10900345148743e-07	-0.360389783467714	3.05315404447583e-05	208	206	170	1.81542	2.25534995598086
CDH19_TSS13032	0.00300760276835084	-0.206249977076092	0.0372648251875016	67	1	0	0	0.00463138325358852	0.000788739138984409	0.232640775839589	0.0222527164807732	67	1	0	0	0.00463138325358852
CD226_TSS14812,TSS30052	9.05563487703049e-06	0.304473115171701	0.00055642087281677	205	202	116	1.21365	1.7766807861244	2.29351298042872e-06	-0.323133874409219	0.00024840883598618	205	202	116	1.21365	1.7766807861244
HMHA1_TSS26997,TSS2883,TSS29050,TSS3122	1.67789869208951e-10	0.427215988283732	8.93516009760417e-08	209	208	208	6.29813	8.17473948899521	0.000417501165114771	-0.244210809954539	0.0134914630613131	209	208	208	6.29813	8.17473948899521
MATK_TSS12192,TSS26136	3.4649464961444e-06	0.317658257912666	0.000250890702942281	206	204	145	1.49847	2.22185317942584	9.39042369406277e-06	-0.303962212601833	0.000740829074209686	206	204	145	1.49847	2.22185317942584
FSD1_TSS18633	5.36960638435979e-05	0.278202972282882	0.00215805831431793	136	86	10	0.0596442	0.249118685645933	3.44733411762942e-06	-0.317726545585786	0.000348289752492986	136	86	10	0.0596442	0.249118685645933
TMIGD2_TSS9758	5.70160999105429e-06	0.310901607498154	0.000376586183414312	176	151	48	0.295983	0.7474445215311	1.61127799659848e-05	-0.296247897606944	0.00111013145204996	176	151	48	0.295983	0.7474445215311
PTPRS_TSS9168	0.00233452770326341	0.211485588900527	0.0315562467599768	189	53	0	0.0489332	0.0904606305263158	0.000609686571595762	-0.237391390408526	0.0181001143514045	189	53	0	0.0489332	0.0904606305263158
SLC25A23_TSS11735	0.00118315307617033	0.224960046175919	0.0199095298090781	202	156	14	0.189385	0.338822725311005	1.93474414608514e-06	-0.32536046003946	0.00022198156161017	202	156	14	0.189385	0.338822725311005
CD70_TSS22413	7.4507855353321e-05	0.273069958313792	0.00270524899245204	155	134	24	0.221776	0.439162436363636	1.88695386207512e-07	-0.35419213873947	4.01936897237517e-05	155	134	24	0.221776	0.439162436363636
TNFSF14_TSS27579	1.01082621598181e-06	0.333699690121898	9.06586979182846e-05	204	201	127	1.18979	1.64942039703349	9.38289232230452e-09	-0.38758970909664	7.13640856922338e-06	204	201	127	1.18979	1.64942039703349
SH2D3A_TSS3	9.46234893206937e-06	0.303854708607941	0.000570441276067512	197	176	26	0.355696	0.551100581818182	2.21341652168453e-05	-0.291605985741695	0.001443294380377	197	176	26	0.355696	0.551100581818182
INSR_TSS3464	0.000181643474534614	-0.258562259332045	0.00533064162179021	209	209	207	2.37449	2.38041806220096	0.000129652982304926	0.264149417081444	0.00552343313449371	209	209	207	2.37449	2.38041806220096
CERS4_TSS23121	0.000586222850421401	0.238107211870741	0.0124093376589916	194	182	55	0.540932	0.791835241148325	1.22646414087397e-05	-0.300174426675007	0.000919344571990602	194	182	55	0.540932	0.791835241148325
ICAM1_TSS170	1.52063248539894e-05	0.29708580861272	0.000834096286679878	209	209	209	17.0734	18.7117527751196	2.68969960490591e-05	-0.288716218568192	0.00166468308961259	209	209	209	17.0734	18.7117527751196
CYP4F22_TSS6115	6.80559200725137e-06	0.308459990466401	0.000437079741953147	188	137	17	0.189949	0.34141741062201	1.89353156276218e-05	-0.293898091631176	0.00126331438606359	188	137	17	0.189949	0.34141741062201
RASAL3_TSS30975	2.35631719071614e-10	0.424064867664884	1.03843384893592e-07	209	209	209	4.64307	6.0760952631579	2.67978499401675e-07	-0.350028289586785	5.31427625333993e-05	209	209	209	4.64307	6.0760952631579
INSL3_TSS6083	0.000124319008057413	0.264836961797548	0.00397711910507575	99	72	10	0	0.205995967942584	0.00103121353773209	-0.227591769862528	0.0268266628909836	99	72	10	0	0.205995967942584
JAK3_TSS2274	1.01741276329399e-09	0.410105117048305	3.29190982817186e-07	209	207	159	1.91512	3.17893387751196	1.01847643221445e-08	-0.386725450439686	7.23146557884269e-06	209	207	159	1.91512	3.17893387751196
SLC25A42_TSS14728	0.000210510362851714	0.256078754651401	0.00599204385841054	202	202	62	0.79921	0.900260330143541	4.26763268105385e-06	-0.314851646277856	0.00039946380397189	202	202	62	0.79921	0.900260330143541
PBX4_TSS29253	1.64688612695943e-06	0.327452809471956	0.000134492192623674	192	164	25	0.309468	0.519498556937799	1.45795901140681e-05	-0.29769325867042	0.00103579322028139	192	164	25	0.309468	0.519498556937799
PLEKHF1_TSS13515	1.0080954564804e-09	0.410194951776672	3.29190982817186e-07	203	198	95	0.905986	1.56918233014354	2.3616292181215e-07	-0.351535447478793	4.82924835555228e-05	203	198	95	0.905986	1.56918233014354
ZNF507_TSS30693	1.022151697523e-06	0.333558625157969	9.1353914476872e-05	200	158	7	0.216019	0.32349932937799	1.06393652486222e-06	-0.333050779771694	0.00013875143628573	200	158	7	0.216019	0.32349932937799
SCN1B_TSS1542	0.00469819976138044	0.196718160113671	0.049542361427659	168	123	7	0.143529	0.232527446411483	0.000634252623618131	-0.236668706927513	0.0186390776165902	168	123	7	0.143529	0.232527446411483
GRAMD1A_TSS21258	0.00289410009601943	0.207052992952027	0.0363161966393484	209	209	209	10.4989	11.1387089473684	0.00208770461701554	-0.213756621728637	0.0440401806347811	209	209	209	10.4989	11.1387089473684
RASGRP4_TSS24505	0.00157619712338127	-0.219369803879675	0.0242998640957471	209	209	209	12.5943	12.9323371291866	8.43397238381547e-05	0.271100772575211	0.0040288706149209	209	209	209	12.5943	12.9323371291866
MAP4K1_TSS34909	2.3744404002581e-07	0.351471092238258	2.74629280864241e-05	209	209	208	10.292	10.8234980909091	0.000538371850022793	-0.239653035545035	0.0166400518239814	209	209	208	10.292	10.8234980909091
PLEKHG2_TSS293	0.00179007038451514	0.216845695517802	0.0265784901857584	208	206	48	0.665881	0.854150162679426	0.00247654331839363	-0.210276063391136	0.0497664494980027	208	206	48	0.665881	0.854150162679426
ATP1A3_TSS32616,TSS6992	9.31892979855397e-07	0.334726962139173	8.41700228200841e-05	192	122	6	0.128529	0.227504541674641	0.000244717163723193	-0.253517633978041	0.00888658984940129	192	122	6	0.128529	0.227504541674641
POU2F2_TSS30833	0.000355823426770902	0.247033054001131	0.00860144609568908	209	208	68	0.777549	1.0545104062201	4.84484611448645e-05	-0.279793801692191	0.00259620778893895	209	208	68	0.777549	1.0545104062201
LIPE_TSS31919	0.00309505337611793	0.20564978139607	0.037980153311066	196	115	1	0.118311	0.144939017084595	0.00136363053456396	-0.222210084021406	0.0328518002770871	196	115	1	0.118311	0.144939017084595
BCL3_TSS18781	2.99815083267575e-05	0.287092713488202	0.00138003482462551	208	207	206	4.5688	5.11220874401914	0.000105525488445058	-0.267501685608428	0.00474883276433827	208	207	206	4.5688	5.11220874401914
RELB_TSS28992	0.000133652196632316	0.263651065318722	0.00420207109239683	207	207	204	2.7998	3.364297784689	1.90280520572153e-05	-0.293826647878491	0.00126331438606359	207	207	204	2.7998	3.364297784689
DMWD_TSS7973	2.97486402861177e-08	0.375191984151979	5.35496474896799e-06	194	170	15	0.243932	0.39698447138756	6.42340072229592e-07	-0.339381582613606	9.60166934869041e-05	194	170	15	0.243932	0.39698447138756
DMPK_TSS13413,TSS13819,TSS26529	4.0086571865367e-08	0.371901414250843	6.78578055265328e-06	201	170	31	0.358321	0.592248073684211	1.22928558304383e-06	-0.331212145740121	0.000152532858195065	201	170	31	0.358321	0.592248073684211
PRKD2_TSS30620,TSS8273	6.9853447557395e-05	0.274088842359148	0.00257280111385385	209	208	207	6.13478	6.34428487416268	0.00115764220669112	-0.225379399670572	0.0289818731099234	209	208	207	6.13478	6.34428487416268
FLT3LG_TSS2593,TSS34040	3.83661363521393e-12	0.460251434736102	5.76237250347958e-09	208	208	205	4.87172	6.87528199043062	5.72018584987301e-08	-0.367930295971735	2.19577223974029e-05	208	208	205	4.87172	6.87528199043062
IL4I1_TSS24439,TSS29594	2.22409761089233e-07	0.352248224356312	2.60780546018436e-05	208	208	207	5.46152	6.84765942105263	1.20603180725949e-05	-0.300414297051082	0.000906687618392933	208	208	207	5.46152	6.84765942105263
NUP62_TSS14632,TSS20096,TSS29591,TSS33081	0.000233856590292177	0.254292571190176	0.00651865682056524	209	209	209	17.2038	17.8184309090909	0.00031707022590563	-0.249048869710933	0.0109818862389889	209	209	209	17.2038	17.8184309090909
ATF5_TSS11869,TSS12864,TSS32207	0.000175212174661497	0.259165531704011	0.00517757040060408	208	208	208	5.45936	6.01977354066986	0.00201133667015259	-0.214508929910962	0.0430757460108026	208	208	208	5.45936	6.01977354066986
SPIB_TSS19425	0.00276274669540889	0.208018720029642	0.0352563995413613	194	129	6	0.145123	0.24552947138756	0.000411713194597658	-0.244458590815124	0.0133212670469756	194	129	6	0.145123	0.24552947138756
NKG7_TSS20530	2.91955033189916e-10	0.422058993962247	1.18454961958213e-07	204	204	190	4.36328	8.01561581339713	3.73658083831742e-05	-0.283769276045838	0.00213747416827895	204	204	190	4.36328	8.01561581339713
ANGPT4_TSS20384	0.00179351962459048	-0.216807292762642	0.0265784901857584	208	208	207	13.0669	14.0791536650718	0.000605054087267477	0.237530675853658	0.0180464265165041	208	208	207	13.0669	14.0791536650718
SIRPG_TSS26432	2.84688635665155e-08	0.375674035825995	5.1978044401693e-06	207	193	85	0.678904	1.36880286028708	9.56877078006807e-05	-0.269079604534771	0.00443734714502513	207	193	85	0.678904	1.36880286028708
RASSF2_TSS28636,TSS36094	0.000691005258280798	0.235093288305962	0.0138314686036926	209	209	197	3.1514	4.31977766985646	4.10932676014728e-07	-0.344870899758561	6.82068190364445e-05	209	209	197	3.1514	4.31977766985646
CST7_TSS16649	2.73496638293595e-10	0.422671621305574	1.12755605990687e-07	205	204	185	3.74075	5.85178335789474	3.04900866065509e-05	-0.286840281736597	0.00182427709753102	205	204	185	3.74075	5.85178335789474
POFUT1_TSS45	0.000799370777935243	-0.232391130806529	0.0152369250222243	209	209	209	7.82982	7.86602669856459	0.00138656180110107	0.22188489678845	0.0332787851623893	209	209	209	7.82982	7.86602669856459
EPB41L1_TSS2096,TSS23183,TSS2810	0.000249468056418606	-0.253188666537307	0.00674860658909845	209	209	209	15.9119	15.9710020574163	2.67276839611881e-05	0.288810344244386	0.00165821924692216	209	209	209	15.9119	15.9710020574163
SLA2_TSS26439	3.09307938680081e-11	0.442442485661806	2.63540674020051e-08	207	206	146	1.78232	2.80458343923445	3.15850184180542e-06	-0.318896507542611	0.000326860184527888	207	206	146	1.78232	2.80458343923445
PPP1R16B_TSS11572	8.60246069276297e-12	0.453483472813103	1.0470833227034e-08	209	208	163	2.09606	3.41611994497608	1.30910869185576e-09	-0.407633203417779	2.96257967764586e-06	209	208	163	2.09606	3.41611994497608
PLCG1_TSS1695	6.26014452967204e-12	0.456165381587088	8.4218712801551e-09	209	209	209	4.00441	5.23605277511962	3.80773980020942e-08	-0.372471336927693	1.89902068899956e-05	209	209	209	4.00441	5.23605277511962
TOX2_TSS16279,TSS28542,TSS31128	1.57828202914142e-05	0.296547620429735	0.000852906277946804	178	143	19	0.225853	0.426248394736842	1.28832468092143e-05	-0.299470612684489	0.000945551403871067	178	143	19	0.225853	0.426248394736842
